Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /musics,7868,0,360.0,357.2708441607756,2.9485150002983573,1890.5877100000907,5811.0,131.04155361589895,0.0,360,370,380,380,390,400,410,430,1500,1900,1900
GET,GET /playlists/:id/musics,4700,0,360.0,358.465760538297,3.087935000166908,1786.5676639999037,1947.7340425531916,78.27850813354412,0.0,360,370,380,380,390,400,410,430,1400,1800,1800
GET,GET /users/:id,6331,0,360.0,356.47191207171227,2.381086000241339,1966.3817929999823,69.4711735902701,105.44281595605698,0.0,360,370,370,380,390,400,410,420,1300,2000,2000
GET,GET /users/:id/playlists,4965,0,360.0,358.0308555665689,3.47752399966339,1890.7973580003272,153.92104733131924,82.69208359213756,0.0,360,370,370,380,390,400,410,620,1600,1900,1900
POST,POST /playlists,1566,0,370.0,369.34113811239627,5.967170000076294,1854.1387429995666,41.47126436781609,26.08173271002768,0.0,370,380,390,390,400,410,420,610,1600,1900,1900
POST,POST /users,3249,0,370.0,364.44496626469913,4.903652999928454,1929.302533000282,98.07879347491536,54.112100622528686,0.0,370,380,380,390,400,410,420,440,1200,1900,1900
PUT,PUT /playlists/:id/musics/:id,1554,0,370.0,361.32070861647594,4.909288999897399,450.7767140003125,0.0,25.881872689261183,0.0,370,380,390,390,400,410,410,420,440,450,450
,Aggregated,30233,0,360.0,359.0184648717965,2.381086000241339,1966.3817929999823,1867.5930274865214,503.5306673194552,0.0,360,370,380,380,390,400,410,430,1400,1900,2000
